SAMPLEID_dl,DLAT_dl,DLONG_dl,SAMPLETYPE_dl,Cu_ppm_dl,SAMPLEID_ori,DLAT_ori,DLONG_ori,SAMPLETYPE_ori,Cu_ppm_ori,SPURIOUS
13359562,-30.006367,119.47714,SOIL,22.861,13355059,-30.006367,119.47714,SOIL,26.0,0
373062,-31.446476,119.47724,SHALL,25.033,372923,-31.446476,119.47724,SHALL,12.0,0
373115,-31.444166,119.47731,SHALL,25.033,372619,-31.444166,119.47731,SHALL,9.0,0
373169,-31.441858,119.47739,SHALL,21.072,372907,-31.441858,119.47739,SHALL,27.0,0
372974,-31.439548,119.477455,SHALL,24.492,372672,-31.439548,119.477455,SHALL,27.0,0
13359954,-30.010382,119.47752,SOIL,28.52,13355075,-30.010382,119.47752,SOIL,15.0,0
373063,-31.446259,119.47757,SHALL,25.033,372924,-31.446259,119.47757,SHALL,13.0,0
373116,-31.44395,119.477646,SHALL,25.033,372618,-31.44395,119.477646,SHALL,9.0,0
3492316,-30.001873,119.47765,SOIL,4.77,13355041,-30.001873,119.47765,SOIL,17.0,0
3492359,-30.00539,119.47768,SOIL,31.201,13356965,-30.00539,119.47768,SOIL,17.0,0
373170,-31.44164,119.47772,SHALL,24.492,372908,-31.44164,119.47772,SHALL,25.0,0
373064,-31.446041,119.477905,SHALL,25.033,372925,-31.446041,119.477905,SHALL,15.0,0
373117,-31.443731,119.47798,SHALL,21.072,372630,-31.443731,119.47798,SHALL,11.0,0
3492335,-30.005898,119.478035,SOIL,6.151,13355060,-30.005898,119.478035,SOIL,24.0,0
373171,-31.441423,119.47805,SHALL,21.072,372909,-31.441423,119.47805,SHALL,22.0,0
373065,-31.445824,119.47825,SHALL,21.072,372926,-31.445824,119.47825,SHALL,15.0,0
373118,-31.443514,119.47832,SHALL,25.033,372629,-31.443514,119.47832,SHALL,12.0,0
373172,-31.441204,119.47839,SHALL,24.492,372910,-31.441204,119.47839,SHALL,26.0,0
3492351,-30.009914,119.4784,SOIL,26.465,13355076,-30.009914,119.4784,SOIL,14.0,0
3492317,-30.001406,119.478546,SOIL,6.317,13355042,-30.001406,119.478546,SOIL,11.0,0
3492360,-30.004923,119.47857,SOIL,31.201,13356966,-30.004923,119.47857,SOIL,16.0,0
373066,-31.445606,119.47858,SHALL,25.033,372927,-31.445606,119.47858,SHALL,16.0,0
373119,-31.443296,119.47865,SHALL,25.033,372628,-31.443296,119.47865,SHALL,11.0,0
373067,-31.445389,119.47891,SHALL,25.033,372928,-31.445389,119.47891,SHALL,16.0,0
3492336,-30.00543,119.47893,SOIL,19.397,13355061,-30.00543,119.47893,SOIL,25.0,0
373120,-31.443079,119.47899,SHALL,25.033,372632,-31.443079,119.47899,SHALL,13.0,0
373068,-31.44517,119.47925,SHALL,25.033,372929,-31.44517,119.47925,SHALL,17.0,0
3492352,-30.009447,119.479294,SOIL,26.465,13355077,-30.009447,119.479294,SOIL,12.0,0
373121,-31.442862,119.479324,SHALL,25.033,372631,-31.442862,119.479324,SHALL,11.0,0
2556692,-30.000938,119.47942,SOIL,12.792,13355043,-30.000938,119.47942,SOIL,16.0,0
3492361,-30.004456,119.47945,SOIL,35.555,13356967,-30.004456,119.47945,SOIL,14.0,0
373069,-31.444954,119.47958,SHALL,25.033,372930,-31.444954,119.47958,SHALL,17.0,0
3492337,-30.004963,119.479805,SOIL,19.397,13355062,-30.004963,119.479805,SOIL,17.0,0
373070,-31.444735,119.47992,SHALL,21.072,372931,-31.444735,119.47992,SHALL,12.0,0
2556708,-30.00898,119.48019,SOIL,12.792,13355078,-30.00898,119.48019,SOIL,13.0,0
373071,-31.444517,119.480255,SHALL,25.033,372932,-31.444517,119.480255,SHALL,12.0,0
13359547,-30.00047,119.480316,SOIL,2.082,13355044,-30.00047,119.480316,SOIL,12.0,0
2556711,-30.003988,119.48034,SOIL,12.792,13356968,-30.003988,119.48034,SOIL,14.0,0
3492338,-30.004496,119.4807,SOIL,19.397,13355063,-30.004496,119.4807,SOIL,14.0,0
13359958,-30.00851,119.481064,SOIL,23.323,13355079,-30.00851,119.481064,SOIL,14.0,0
3492363,-30.00352,119.48122,SOIL,39.087,13356969,-30.00352,119.48122,SOIL,12.0,0
3492339,-30.004026,119.481575,SOIL,19.397,13355064,-30.004026,119.481575,SOIL,12.0,0
13359959,-30.008043,119.48196,SOIL,28.52,13355080,-30.008043,119.48196,SOIL,15.0,0
3492364,-30.003052,119.48211,SOIL,35.555,13356970,-30.003052,119.48211,SOIL,14.0,0
3492340,-30.00356,119.48247,SOIL,19.397,13355065,-30.00356,119.48247,SOIL,14.0,0
13359960,-30.007576,119.482834,SOIL,41.451,13356962,-30.007576,119.482834,SOIL,14.0,0
3492365,-30.002584,119.483,SOIL,30.365,13356971,-30.002584,119.483,SOIL,13.0,0
3492341,-30.003092,119.48335,SOIL,26.465,13355066,-30.003092,119.48335,SOIL,13.0,0
13359961,-30.007109,119.48373,SOIL,32.411,13356963,-30.007109,119.48373,SOIL,21.0,0
3492366,-30.002117,119.48388,SOIL,26.465,13356972,-30.002117,119.48388,SOIL,12.0,0
3492358,-30.00664,119.48461,SOIL,31.201,13356964,-30.00664,119.48461,SOIL,17.0,0
3492367,-30.00165,119.48477,SOIL,12.792,13356973,-30.00165,119.48477,SOIL,10.0,0
4835475,-32.417168,119.4873,SOIL,2.765,4835476,-32.417168,119.4873,SOIL,1.5,0
11680713,-29.592245,119.49325,ROCKC,127.554,6660785,-29.592245,119.49325,ROCKC,300.0,0
6660783,-29.59203,119.49325,ROCKC,82.984,11680711,-29.59203,119.49325,ROCKC,100.0,0
11680715,-29.59429,119.49441,ROCKC,101.35,6660787,-29.59429,119.49441,ROCKC,100.0,0
13449926,-30.777508,119.49737,SOIL,0.88,13449925,-30.777508,119.49737,SOIL,-8.0,0
5329675,-29.592405,119.50251,ROCKC,148.373,6660799,-29.592405,119.50251,ROCKC,100.0,0
3645519,-31.60863,119.514015,SOIL,0.591,3969629,-31.60863,119.514015,SOIL,0.53000003,0
5329603,-29.597158,119.51402,ROCKC,113.195,6660727,-29.597158,119.51402,ROCKC,100.0,0
5558440,-31.481619,119.51504,ROCKC,26.638,7495430,-31.481619,119.51504,ROCKC,374.0,0
5308626,-31.592512,119.52455,SOIL,26.465,5309568,-31.592512,119.52455,SOIL,84.0,0
5308638,-31.582,119.524796,SOIL,54.97,5309597,-31.582,119.524796,SOIL,40.0,0
3968761,-31.552256,119.53725,SOIL,1.078,3643143,-31.552256,119.53725,SOIL,2.02,0
3649461,-31.569382,119.53771,SOIL,0.9,3967314,-31.569382,119.53771,SOIL,1.5100001,0
3969360,-31.555819,119.53945,SOIL,3.531,3967306,-31.555819,119.53945,SOIL,4.230000000000001,0
3970020,-31.559383,119.54166,SOIL,1.086,3643145,-31.559383,119.54166,SOIL,3.65,0
3971544,-31.566593,119.541855,SOIL,0.747,3643149,-31.566593,119.541855,SOIL,0.82000005,0
3966953,-31.535015,119.54257,SOIL,0.716,3967301,-31.535015,119.54257,SOIL,0.32000002,0
3970753,-31.562958,119.543335,SOIL,1.978,3643148,-31.562958,119.543335,SOIL,2.43,0
3967003,-31.53949,119.54427,SOIL,0.702,3643140,-31.53949,119.54427,SOIL,0.24000001,0
3643288,-31.543964,119.545975,SOIL,2.36,3643141,-31.543964,119.545975,SOIL,2.47,0
3973055,-31.568302,119.54664,SOIL,0.817,3967313,-31.568302,119.54664,SOIL,0.53000003,0
3968165,-31.54753,119.54818,SOIL,2.224,3967304,-31.54753,119.54818,SOIL,2.9900002,0
3972286,-31.567307,119.55135,SOIL,0.503,3967312,-31.567307,119.55135,SOIL,1.33,0
3969679,-31.607866,119.55246,SOIL,1.126,3645408,-31.607866,119.55246,SOIL,0.68,0
3969677,-31.606058,119.55267,SOIL,1.085,3645288,-31.606058,119.55267,SOIL,0.71000004,0
3974923,-31.643019,119.55341,SOIL,0.489,3650860,-31.643019,119.55341,SOIL,3.5500002,0
3969676,-31.605104,119.55528,SOIL,1.01,3969390,-31.605104,119.55528,SOIL,0.82000005,0
3975101,-31.644758,119.556625,SOIL,0.223,3975124,-31.644758,119.556625,SOIL,0.99000007,0
12078570,-30.871075,119.5574,SOIL,2.082,3463561,-30.871075,119.5574,SOIL,20.0,0
3645513,-31.604155,119.557625,SOIL,1.838,3645169,-31.604155,119.557625,SOIL,0.6,0
3975102,-31.644737,119.55768,SOIL,2.744,3650675,-31.644737,119.55768,SOIL,1.1600001,0
3973996,-31.632097,119.55839,SOIL,3.168,3649769,-31.632097,119.55839,SOIL,2.88,0
12078564,-30.867546,119.55842,SOIL,1.518,3463549,-30.867546,119.55842,SOIL,27.5,0
3972316,-31.623074,119.55867,SOIL,0.182,3972679,-31.623074,119.55867,SOIL,0.31,0
3650653,-31.644714,119.55874,SOIL,1.013,3975126,-31.644714,119.55874,SOIL,0.59000003,0
3975104,-31.644693,119.55979,SOIL,0.943,3650677,-31.644693,119.55979,SOIL,0.98,0
3969674,-31.603195,119.56049,SOIL,1.923,3645114,-31.603195,119.56049,SOIL,1.11,0
3647034,-31.617622,119.56063,SOIL,0.167,3972650,-31.617622,119.56063,SOIL,0.41000003,0
3648316,-31.623932,119.5608,SOIL,0.597,3648483,-31.623932,119.5608,SOIL,0.2,0
12078606,-30.878014,119.56128,SOIL,1.518,2707407,-30.878014,119.56128,SOIL,17.0,0
7490185,-31.639631,119.56138,SHALL,1934.03,5565280,-31.639631,119.56138,SHALL,86.0,0
12078611,-30.876383,119.56309,SOIL,1.518,3463659,-30.876383,119.56309,SOIL,18.0,0
7490186,-31.621346,119.56342,SHALL,843.885,5565335,-31.621346,119.56342,SHALL,40.0,0
3975133,-31.64462,119.56348,SOIL,2.204,3975110,-31.64462,119.56348,SOIL,2.3600001,0
12078599,-30.868082,119.56361,SOIL,2.082,3463596,-30.868082,119.56361,SOIL,51.5,0
3646334,-31.613052,119.56367,SOIL,0.262,3971150,-31.613052,119.56367,SOIL,0.6,0
3650684,-31.64461,119.564,SOIL,2.304,3975111,-31.64461,119.564,SOIL,0.94000006,0
12078614,-30.875404,119.56417,SOIL,2.082,3463662,-30.875404,119.56417,SOIL,37.0,0
12078601,-30.86743,119.56432,SOIL,1.518,3463598,-30.86743,119.56432,SOIL,51.5,0
3969906,-31.609415,119.56515,SOIL,1.668,3971138,-31.609415,119.56515,SOIL,1.2900001,0
12078617,-30.874428,119.565254,SOIL,37.646,2707418,-30.874428,119.565254,SOIL,45.5,0
12078604,-30.8709,119.56627,SOIL,1.518,2707402,-30.8709,119.56627,SOIL,48.0,0
12078620,-30.87345,119.56634,SOIL,3.568,3463668,-30.87345,119.56634,SOIL,49.0,0
3970633,-31.61389,119.56685,SOIL,0.491,3971152,-31.61389,119.56685,SOIL,0.39000002,0
7487291,-31.615229,119.56795,SHALL,704.542,5429093,-31.615229,119.56795,SHALL,41.0,0
7487292,-31.61522,119.568375,SHALL,1373.433,5429094,-31.61522,119.568375,SHALL,19.0,0
7487293,-31.615211,119.568794,SHALL,1672.802,5429095,-31.615211,119.568794,SHALL,16.0,0
3968849,-31.596712,119.56901,SOIL,1.535,3645505,-31.596712,119.56901,SOIL,1.9000001,0
7487294,-31.615204,119.569214,SHALL,1094.284,5429096,-31.615204,119.569214,SHALL,26.0,0
7487295,-31.615194,119.56963,SHALL,1477.612,4176981,-31.615194,119.56963,SHALL,31.0,0
7487296,-31.615187,119.57005,SHALL,1091.327,4176982,-31.615187,119.57005,SHALL,40.0,0
7491999,-31.586958,119.5702,SHALL,24.492,5565966,-31.586958,119.5702,SHALL,99.0,0
7491876,-31.594421,119.570274,SHALL,21.624,7493423,-31.594421,119.570274,SHALL,49.0,0
7487297,-31.615177,119.57048,SHALL,903.124,4176983,-31.615177,119.57048,SHALL,39.0,0
7487298,-31.61517,119.5709,SHALL,701.78,5429100,-31.61517,119.5709,SHALL,43.0,0
3650855,-31.63725,119.57118,SOIL,1.875,3974529,-31.63725,119.57118,SOIL,1.22,0
3967760,-31.582237,119.57124,SOIL,2.627,3967337,-31.582237,119.57124,SOIL,2.48,0
7487299,-31.615162,119.57132,SHALL,716.2,5429101,-31.615162,119.57132,SHALL,45.0,0
7487300,-31.615152,119.57174,SHALL,694.914,4176986,-31.615152,119.57174,SHALL,43.0,0
3644988,-31.601166,119.57177,SOIL,1.779,3645510,-31.601166,119.57177,SOIL,1.48,0
7492262,-31.602224,119.572,SHALL,27.535,5566087,-31.602224,119.572,SHALL,55.0,0
7487301,-31.615145,119.57217,SHALL,1216.808,5429103,-31.615145,119.57217,SHALL,45.0,0
7487276,-31.611534,119.57227,SHALL,573.036,4176871,-31.611534,119.57227,SHALL,93.0,0
7487302,-31.615135,119.572586,SHALL,908.508,5429104,-31.615135,119.572586,SHALL,34.0,0
7490110,-31.654816,119.572624,SHALL,245.028,5558370,-31.654816,119.572624,SHALL,62.0,0
7487277,-31.611526,119.57269,SHALL,571.963,4176872,-31.611526,119.57269,SHALL,59.0,0
7490101,-31.65842,119.57272,SHALL,670.715,5558361,-31.65842,119.57272,SHALL,48.0,0
3643243,-31.578602,119.57272,SOIL,2.065,3967327,-31.578602,119.57272,SOIL,2.8300002,0
7487303,-31.615128,119.573006,SHALL,1308.843,4176989,-31.615128,119.573006,SHALL,6.0,0
7490109,-31.654806,119.573044,SHALL,238.868,5558369,-31.654806,119.573044,SHALL,67.0,0
7487278,-31.611517,119.57312,SHALL,597.958,4176873,-31.611517,119.57312,SHALL,63.0,0
7490102,-31.658413,119.57314,SHALL,285.912,5558362,-31.658413,119.57314,SHALL,50.0,0
7492268,-31.60248,119.573235,SHALL,27.535,7493452,-31.60248,119.573235,SHALL,49.0,0
7487304,-31.615118,119.573425,SHALL,1189.173,4176990,-31.615118,119.573425,SHALL,2.0,0
7490108,-31.654799,119.57346,SHALL,149.291,5558368,-31.654799,119.57346,SHALL,49.0,0
7487279,-31.61151,119.57354,SHALL,787.351,4176874,-31.61151,119.57354,SHALL,43.0,0
7490103,-31.658403,119.57356,SHALL,308.87,5558363,-31.658403,119.57356,SHALL,71.0,0
3967168,-31.576777,119.57373,SOIL,2.683,3967325,-31.576777,119.57373,SOIL,2.91,0
7490107,-31.65479,119.57389,SHALL,99.859,5558367,-31.65479,119.57389,SHALL,50.0,0
7487280,-31.6115,119.57396,SHALL,1237.668,4176875,-31.6115,119.57396,SHALL,29.0,0
7490104,-31.658396,119.57399,SHALL,360.53,5558364,-31.658396,119.57399,SHALL,68.0,0
7487265,-31.6151,119.57427,SHALL,1390.913,4176860,-31.6151,119.57427,SHALL,24.0,0
7490106,-31.654781,119.57431,SHALL,690.499,5558366,-31.654781,119.57431,SHALL,55.0,0
7487281,-31.611492,119.57438,SHALL,825.741,4176876,-31.611492,119.57438,SHALL,42.0,0
7487266,-31.615093,119.57469,SHALL,2205.881,4176861,-31.615093,119.57469,SHALL,34.0,0
7490105,-31.654774,119.57473,SHALL,277.19,5558365,-31.654774,119.57473,SHALL,49.0,0
7487282,-31.611483,119.5748,SHALL,885.426,4176877,-31.611483,119.5748,SHALL,40.0,0
7487283,-31.611475,119.575226,SHALL,1383.724,4176878,-31.611475,119.575226,SHALL,35.0,0
3968055,-31.584858,119.57553,SOIL,0.672,3967345,-31.584858,119.57553,SOIL,1.6100001,0
3974499,-31.568623,119.575615,SOIL,2.032,3643153,-31.568623,119.575615,SOIL,4.120000400000001,0
7487284,-31.611465,119.575645,SHALL,1405.286,4176879,-31.611465,119.575645,SHALL,37.0,0
7492476,-31.599297,119.57587,SHALL,35.528,5566159,-31.599297,119.57587,SHALL,37.0,0
7487290,-31.618671,119.57606,SHALL,1331.748,4176976,-31.618671,119.57606,SHALL,60.0,0
7487285,-31.611458,119.576065,SHALL,1152.155,4176880,-31.611458,119.576065,SHALL,41.0,0
3642917,-31.575823,119.57634,SOIL,1.761,3967324,-31.575823,119.57634,SOIL,2.0600002,0
7487289,-31.618664,119.57648,SHALL,1416.831,4176975,-31.618664,119.57648,SHALL,63.0,0
7487286,-31.611448,119.576485,SHALL,1437.933,4176881,-31.611448,119.576485,SHALL,51.0,0
7487220,-31.60784,119.5766,SHALL,428.951,4176801,-31.60784,119.5766,SHALL,33.0,0
7487287,-31.61144,119.576904,SHALL,886.29,4176882,-31.61144,119.576904,SHALL,58.0,0
7487219,-31.60783,119.57702,SHALL,564.563,5429044,-31.60783,119.57702,SHALL,36.0,0
7487288,-31.611431,119.57733,SHALL,682.801,4176883,-31.611431,119.57733,SHALL,60.0,0
7487218,-31.607822,119.57744,SHALL,878.143,4176799,-31.607822,119.57744,SHALL,38.0,0
7489028,-31.72044,119.57761,ROCKC,2.397,4232808,-31.72044,119.57761,ROCKC,24.0,0
7487267,-31.615032,119.57764,SHALL,1475.467,4176862,-31.615032,119.57764,SHALL,86.0,0
7487169,-31.611423,119.57775,SHALL,510.599,5428994,-31.611423,119.57775,SHALL,55.0,0
7487217,-31.607815,119.577866,SHALL,884.322,5429042,-31.607815,119.577866,SHALL,26.0,0
7487268,-31.615025,119.578064,SHALL,401.005,4176863,-31.615025,119.578064,SHALL,131.0,0
7489026,-31.721998,119.57809,ROCKC,6.434,4232806,-31.721998,119.57809,ROCKC,29.0,0
7487170,-31.611416,119.57817,SHALL,749.919,5428995,-31.611416,119.57817,SHALL,56.0,0
7489029,-31.72066,119.57824,ROCKC,2.455,4232809,-31.72066,119.57824,ROCKC,118.0,0
7489027,-31.72177,119.57826,ROCKC,5.352,4232807,-31.72177,119.57826,ROCKC,290.0,0
7487216,-31.607805,119.578285,SHALL,846.789,5429041,-31.607805,119.578285,SHALL,31.0,0
7492220,-31.599806,119.57834,SHALL,31.916,7493515,-31.599806,119.57834,SHALL,53.0,0
7487269,-31.615017,119.57848,SHALL,724.523,4176864,-31.615017,119.57848,SHALL,105.0,0
7487171,-31.611406,119.57859,SHALL,973.446,4176752,-31.611406,119.57859,SHALL,51.0,0
7487215,-31.607798,119.578705,SHALL,595.351,5429040,-31.607798,119.578705,SHALL,34.0,0
7489025,-31.722868,119.57875,ROCKC,3.417,4232805,-31.722868,119.57875,ROCKC,205.0,0
7489024,-31.722776,119.57881,ROCKC,3.426,4232804,-31.722776,119.57881,ROCKC,119.0,0
7489023,-31.723993,119.57886,ROCKC,4.174000000000001,4232803,-31.723993,119.57886,ROCKC,100.0,0
7489022,-31.724794,119.5789,ROCKC,3.306,4232802,-31.724794,119.5789,ROCKC,67.0,0
7487270,-31.615007,119.5789,SHALL,628.031,4176865,-31.615007,119.5789,SHALL,52.0,0
3976498,-31.574867,119.57894,SOIL,0.767,3967323,-31.574867,119.57894,SOIL,3.68,0
7487172,-31.611399,119.57902,SHALL,938.806,5428997,-31.611399,119.57902,SHALL,53.0,0
7487214,-31.607788,119.579124,SHALL,485.839,5429039,-31.607788,119.579124,SHALL,31.0,0
7487271,-31.615,119.57932,SHALL,1167.771,4176866,-31.615,119.57932,SHALL,31.0,0
7487173,-31.61139,119.57944,SHALL,729.788,5428998,-31.61139,119.57944,SHALL,56.0,0
7487213,-31.60778,119.579544,SHALL,581.064,5429038,-31.60778,119.579544,SHALL,31.0,0
7489021,-31.723906,119.5796,ROCKC,1.282,4232801,-31.723906,119.5796,ROCKC,76.0,0
7489020,-31.725067,119.57968,ROCKC,5.76,4232800,-31.725067,119.57968,ROCKC,19.0,0
7487272,-31.61499,119.57974,SHALL,1409.5,4176867,-31.61499,119.57974,SHALL,41.0,0
7487174,-31.611382,119.57986,SHALL,865.306,4176755,-31.611382,119.57986,SHALL,58.0,0
7487212,-31.607773,119.57997,SHALL,564.753,4176793,-31.607773,119.57997,SHALL,30.0,0
7489019,-31.725132,119.58007,ROCKC,3.702,4232799,-31.725132,119.58007,ROCKC,38.0,0
7487273,-31.614983,119.58017,SHALL,1670.282,4176868,-31.614983,119.58017,SHALL,36.0,0
7487175,-31.611374,119.58028,SHALL,1648.385,4176756,-31.611374,119.58028,SHALL,64.0,0
7487211,-31.607763,119.58039,SHALL,424.063,4176792,-31.607763,119.58039,SHALL,29.0,0
3976412,-31.573935,119.5805,SOIL,2.034,3967322,-31.573935,119.5805,SOIL,2.3300002,0
7487274,-31.614973,119.58059,SHALL,697.513,4176869,-31.614973,119.58059,SHALL,53.0,0
7487176,-31.611364,119.5807,SHALL,2053.478,4176757,-31.611364,119.5807,SHALL,55.0,0
7487210,-31.607756,119.58081,SHALL,533.602,5429035,-31.607756,119.58081,SHALL,24.0,0
7487275,-31.614965,119.58101,SHALL,1387.574,4176870,-31.614965,119.58101,SHALL,48.0,0
7487177,-31.611357,119.58112,SHALL,2322.149,5429002,-31.611357,119.58112,SHALL,37.0,0
7487209,-31.607746,119.58123,SHALL,383.143,5429034,-31.607746,119.58123,SHALL,28.0,0
12078645,-30.893879,119.5813,SOIL,8.83,2707545,-30.893879,119.5813,SOIL,12.5,0
7487178,-31.611347,119.58154,SHALL,1093.519,5429003,-31.611347,119.58154,SHALL,60.0,0
7487179,-31.61134,119.58196,SHALL,790.606,4176760,-31.61134,119.58196,SHALL,56.0,0
7487180,-31.61133,119.58238,SHALL,924.841,5429005,-31.61133,119.58238,SHALL,53.0,0
12078648,-30.8929,119.58238,SOIL,2.082,3463795,-30.8929,119.58238,SOIL,12.5,0
7487208,-31.607721,119.5825,SHALL,510.093,5429033,-31.607721,119.5825,SHALL,26.0,0
3976327,-31.57299,119.58258,SOIL,2.267,3967321,-31.57299,119.58258,SOIL,2.8100002,0
7487181,-31.611322,119.58281,SHALL,976.194,5429006,-31.611322,119.58281,SHALL,46.0,0
7487207,-31.607712,119.58292,SHALL,504.423,4176788,-31.607712,119.58292,SHALL,29.0,0
7490180,-31.618528,119.58321,SHALL,398.177,5558428,-31.618528,119.58321,SHALL,78.0,0
7487182,-31.611313,119.58323,SHALL,901.118,4176763,-31.611313,119.58323,SHALL,47.0,0
7487206,-31.607704,119.583336,SHALL,579.784,5429031,-31.607704,119.583336,SHALL,31.0,0
7491604,-31.585976,119.58353,SHALL,31.198,5565898,-31.585976,119.58353,SHALL,19.0,0
7487183,-31.611303,119.58365,SHALL,846.18,4176764,-31.611303,119.58365,SHALL,46.0,0
3645516,-31.605433,119.58374,SOIL,1.201,3645348,-31.605433,119.58374,SOIL,0.79,0
7487205,-31.607695,119.58376,SHALL,541.544,4176786,-31.607695,119.58376,SHALL,27.0,0
7490178,-31.61851,119.58406,SHALL,551.308,5558426,-31.61851,119.58406,SHALL,87.0,0
3650555,-31.569353,119.58406,SOIL,2.147,3967316,-31.569353,119.58406,SOIL,2.7900002,0
7487184,-31.611296,119.58407,SHALL,1507.168,4176765,-31.611296,119.58407,SHALL,53.0,0
7487204,-31.607685,119.58418,SHALL,461.442,5429029,-31.607685,119.58418,SHALL,28.0,0
7490177,-31.618502,119.58448,SHALL,500.101,5558425,-31.618502,119.58448,SHALL,66.0,0
7487185,-31.611286,119.58449,SHALL,1237.641,4176766,-31.611286,119.58449,SHALL,51.0,0
7487203,-31.607677,119.5846,SHALL,473.577,4176784,-31.607677,119.5846,SHALL,32.0,0
7490176,-31.618492,119.5849,SHALL,406.416,5558424,-31.618492,119.5849,SHALL,100.0,0
7487186,-31.611279,119.584915,SHALL,478.496,4176767,-31.611279,119.584915,SHALL,59.0,0
7487202,-31.60767,119.58502,SHALL,483.929,4176783,-31.60767,119.58502,SHALL,36.0,0
456228,-31.497103,119.58514,SHALL,31.804,5562149,-31.497103,119.58514,SHALL,29.0,0
456227,-31.497463,119.585144,SHALL,16.051,5562148,-31.497463,119.585144,SHALL,12.0,0
456226,-31.497824,119.58515,SHALL,31.146,5562147,-31.497824,119.58515,SHALL,28.0,0
456225,-31.498184,119.58516,SHALL,30.429,5562146,-31.498184,119.58516,SHALL,25.0,0
456224,-31.498547,119.585175,SHALL,30.434,5562145,-31.498547,119.585175,SHALL,28.0,0
456223,-31.498905,119.58518,SHALL,30.721,5562144,-31.498905,119.58518,SHALL,26.0,0
456222,-31.499268,119.58519,SHALL,29.587,5562143,-31.499268,119.58519,SHALL,25.0,0
456221,-31.499626,119.585205,SHALL,20.786,5562142,-31.499626,119.585205,SHALL,23.0,0
456220,-31.499989,119.58521,SHALL,10.525,5562141,-31.499989,119.58521,SHALL,18.0,0
456219,-31.500347,119.58522,SHALL,12.777,5562140,-31.500347,119.58522,SHALL,16.0,0
456218,-31.50071,119.585236,SHALL,20.836,5562139,-31.50071,119.585236,SHALL,16.0,0
456217,-31.501068,119.58524,SHALL,7.661,5562138,-31.501068,119.58524,SHALL,18.0,0
456216,-31.50143,119.58525,SHALL,13.428,5562137,-31.50143,119.58525,SHALL,23.0,0
456215,-31.50179,119.58526,SHALL,41.001,5562136,-31.50179,119.58526,SHALL,40.0,0
456214,-31.502151,119.58527,SHALL,39.024,5562135,-31.502151,119.58527,SHALL,47.0,0
7490175,-31.618484,119.58532,SHALL,540.725,5558423,-31.618484,119.58532,SHALL,93.0,0
7487187,-31.61127,119.585335,SHALL,426.672,5429012,-31.61127,119.585335,SHALL,59.0,0
7487201,-31.60766,119.58544,SHALL,526.135,5429026,-31.60766,119.58544,SHALL,42.0,0
3976248,-31.572025,119.58572,SOIL,0.863,3967319,-31.572025,119.58572,SOIL,2.73,0
7490174,-31.618477,119.58575,SHALL,631.494,5558422,-31.618477,119.58575,SHALL,69.0,0
7487188,-31.611261,119.585754,SHALL,420.441,5429013,-31.611261,119.585754,SHALL,62.0,0
7487200,-31.607653,119.58587,SHALL,520.106,4176781,-31.607653,119.58587,SHALL,50.0,0
7490173,-31.618467,119.58617,SHALL,376.766,5558421,-31.618467,119.58617,SHALL,71.0,0
7487199,-31.607643,119.58629,SHALL,939.732,5429024,-31.607643,119.58629,SHALL,45.0,0
7490172,-31.61846,119.586586,SHALL,245.21,5558420,-31.61846,119.586586,SHALL,72.0,0
